user_id,song_id,rating
126,s39640,5
126,s138824,8
126,s154273,3
126,s5577,10
126,s129648,2
126,s91569,9
126,s49186,2
127,s54495,2
127,s95592,8
127,s86145,9
127,s101249,1
127,s127811,6
127,s137522,6
127,s58418,3
127,s147635,2
127,s84845,6
127,s167782,8
127,s112042,1
127,s95837,8
127,s125763,4
127,s2505,1
127,s158020,6
127,s33558,1
127,s118522,1
127,s49380,1
127,s127988,4
127,s150762,10
127,s152795,8
127,s108954,10
127,s26137,2
127,s168157,1
127,s142519,7
127,s20640,1
127,s108504,4
127,s51717,9
127,s12057,3
127,s38568,6
128,s129331,7
128,s83091,6
128,s117359,3
128,s113248,6
128,s23352,5
128,s11190,3
128,s77022,10
128,s158347,2
128,s75711,4
128,s120648,2
128,s585,1
128,s72732,9
128,s157508,7
128,s75502,6
128,s73355,7
128,s24146,1
128,s148188,2
128,s52395,5
128,s139104,10
128,s159340,4
128,s164708,5
128,s52515,4
128,s95988,8
128,s51501,7
128,s7295,5
128,s2547,9
128,s29893,2
128,s104130,1
128,s35385,10
128,s127098,1
129,s45102,7
129,s96710,4
129,s54051,5
129,s164937,4
129,s60099,2
129,s10559,2
129,s87020,9
129,s133502,8
129,s103267,10
129,s81378,1
129,s148515,4
129,s168654,7
129,s159611,2
129,s69890,3
129,s169818,4
129,s170266,7
129,s34850,5
129,s70273,8
129,s10704,8
129,s166407,2
129,s109172,2
129,s93279,9
129,s68951,3
129,s110466,1
129,s149400,1
129,s29711,1
129,s103953,9
129,s90660,6
129,s121835,6
129,s158806,3
130,s55972,7
130,s23069,8
130,s112963,6
130,s119445,6
130,s35404,1
130,s122869,6
130,s59339,8
130,s122198,2
130,s96489,4
130,s147789,5
130,s110987,8
130,s65865,1
130,s120022,2
130,s79162,1
130,s90416,4
130,s166705,6
130,s42551,9
130,s156,8
130,s59144,10
130,s52827,9
130,s66795,2
130,s108485,2
130,s155710,4
130,s63109,10
130,s132528,6
130,s70799,2
130,s141445,1
130,s71822,10
130,s23734,1
130,s1227,4
131,s150495,5
131,s108934,4
131,s46819,3
131,s2749,10
131,s15256,4
131,s140123,3
131,s155765,3
131,s169530,8
131,s138887,9
131,s6201,1
131,s22912,7
131,s137844,5
131,s5148,2
131,s82003,6
131,s131691,8
131,s39374,8
131,s117899,3
131,s83300,8
131,s135496,7
131,s72722,9
131,s2684,2
131,s55116,9
131,s163778,6
131,s78155,1
131,s142315,7
131,s41443,4
131,s20228,9
131,s84170,3
131,s151301,6
131,s133045,3
132,s76937,4
132,s147194,9
132,s80037,7
132,s88021,8
132,s89307,10
132,s110351,7
132,s75191,10
132,s117961,1
132,s39403,4
132,s60686,10
132,s96351,2
132,s86128,4
132,s165210,8
132,s124756,9
132,s34457,3
132,s106111,4
132,s154816,8
132,s155594,9
132,s155151,4
132,s156575,4
132,s139915,5
132,s116774,9
132,s19280,10
132,s61228,8
132,s110051,9
132,s105528,8
132,s132485,2
132,s142797,4
132,s37094,6
132,s8071,4
133,s10644,1
133,s18943,10
133,s89107,10
133,s73483,4
133,s79264,9
133,s71826,1
133,s79085,4
133,s101194,8
133,s70263,5
133,s82480,9
133,s135,10
133,s106064,8
133,s83776,10
133,s158363,9
133,s131569,9
133,s147414,9
133,s75729,5
133,s91706,1
133,s91553,7
133,s33284,4
133,s160237,1
133,s125294,1
133,s60186,3
133,s170328,6
133,s39316,7
133,s72935,6
133,s68985,2
133,s76291,6
133,s19241,3
133,s87553,2
134,s33054,6
134,s54742,7
134,s18091,5
134,s164580,2
134,s112220,9
134,s162901,2
134,s15279,1
134,s6717,6
134,s73672,1
134,s51055,5
134,s37944,6
134,s162737,4
134,s37400,4
134,s139273,6
134,s156661,9
134,s108670,10
134,s12577,3
134,s85687,6
134,s12756,1
134,s5429,2
134,s22847,7
134,s117288,10
134,s145515,5
134,s51400,3
134,s66691,3
134,s39585,5
134,s143810,3
134,s147928,9
134,s148651,10
134,s94223,1
135,s130765,2
135,s76753,6
135,s92988,7
135,s84753,6
135,s24518,7
135,s104089,5
135,s168006,8
135,s80634,4
135,s112873,10
135,s31004,2
135,s55839,5
135,s60523,10
135,s39714,1
135,s60391,10
135,s8777,1
135,s134491,9
135,s52037,9
135,s127330,7
135,s120179,10
135,s12044,8
135,s28914,2
135,s18295,9
135,s125485,5
135,s9332,8
135,s75462,1
135,s114900,6
135,s2962,9
135,s112957,1
135,s26759,5
135,s146898,5
136,s3614,10
136,s102592,9
136,s137430,6
136,s155870,6
136,s161233,4
136,s101751,8
136,s1905,1
136,s28246,4
136,s169829,9
136,s117648,7
136,s18703,8
136,s38237,2
136,s108903,2
136,s51639,2
136,s22110,8
136,s151728,2
136,s77314,1
136,s2743,10
136,s117974,9
136,s17652,3
136,s117303,8
136,s47532,2
136,s23526,4
136,s17912,3
136,s94639,10
136,s70778,7
136,s12251,4
136,s25687,9
136,s53338,9
136,s157381,4
137,s53580,8
137,s39789,5
137,s9484,3
137,s115731,9
137,s101745,3
137,s40629,9
137,s84302,7
137,s75292,7
137,s2289,6
137,s45416,8
137,s94230,4
137,s30614,4
137,s109488,5
137,s85988,4
137,s136364,3
137,s49739,3
137,s51975,2
137,s140707,9
137,s15913,10
137,s29661,1
137,s169246,6
137,s78860,1
137,s132930,4
137,s77962,6
137,s121642,4
137,s138691,8
137,s144551,8
137,s153219,1
137,s20099,6
137,s147051,5
138,s93631,3
138,s57631,7
138,s144048,8
138,s106748,2
138,s9657,7
138,s96591,1
138,s162834,8
138,s127496,1
138,s148191,8
138,s68482,6
138,s24241,2
138,s94459,9
138,s79686,10
138,s55831,1
138,s18452,7
138,s132009,2
138,s10450,3
138,s68611,7
138,s13897,8
138,s61374,3
138,s120249,7
138,s32351,1
138,s9666,2
138,s133132,2
138,s5468,9
138,s146381,7
138,s83132,1
138,s103521,9
138,s56401,8
138,s3460,2
139,s117340,8
139,s156479,5
139,s69662,5
139,s116643,9
139,s118120,2
139,s154833,9
139,s141038,2
139,s13861,3
139,s124659,5
139,s2387,4
139,s41455,6
139,s66497,8
139,s35364,1
139,s84371,4
139,s62250,4
139,s4376,4
139,s65875,8
139,s113078,8
139,s106507,3
139,s163490,3
139,s89388,4
139,s38617,6
139,s6554,2
139,s25737,8
139,s45693,7
139,s15812,5
139,s155086,7
139,s2608,7
139,s108792,5
139,s48541,3
140,s71149,10
140,s29578,6
140,s107111,4
140,s66930,3
140,s135511,2
140,s81647,4
140,s17687,8
140,s29813,6
140,s79174,3
140,s13902,7
140,s122472,1
140,s48979,8
140,s42468,5
140,s59933,2
140,s41505,5
140,s118118,9
140,s32542,2
140,s24353,7
140,s37880,7
140,s79480,6
140,s38135,10
140,s90066,10
140,s110052,8
140,s139064,7
140,s142371,2
140,s91503,2
140,s90460,4
140,s35452,3
140,s145771,3
140,s56293,1
141,s89781,10
141,s95307,9
141,s13842,7
141,s47705,6
141,s95941,2
141,s56667,10
141,s94372,6
141,s54887,4
141,s138640,10
141,s44201,1
141,s91313,5
141,s169793,7
141,s38612,2
141,s7670,6
141,s28390,10
141,s1077,9
141,s42827,7
141,s58574,9
141,s147341,4
141,s131006,1
141,s29332,2
141,s108943,2
141,s5550,8
141,s134637,8
141,s129670,1
141,s136876,7
141,s55307,8
141,s132029,5
141,s57439,6
141,s81861,8
142,s69109,10
142,s164723,4
142,s60350,7
142,s104360,2
142,s27946,4
142,s90436,1
142,s9485,6
142,s32878,7
142,s158802,6
142,s89991,1
142,s31405,4
142,s70038,10
142,s22484,5
142,s26803,9
142,s58027,5
142,s170266,4
142,s59694,4
142,s32797,9
142,s115930,8
142,s153851,9
142,s89517,5
142,s142135,6
142,s20769,6
142,s84000,3
142,s145271,5
142,s130760,6
142,s106348,10
142,s150353,5
142,s13090,9
142,s115026,8
143,s4031,8
143,s58658,2
143,s157781,8
143,s114590,5
143,s128484,10
143,s7188,7
143,s109919,8
143,s88319,4
143,s41521,9
143,s162141,6
143,s153527,4
143,s24626,2
143,s10386,1
143,s59778,8
143,s147780,6
143,s155025,6
143,s48940,9
143,s25965,10
143,s157454,6
143,s44843,7
143,s55367,10
143,s53022,5
143,s161316,10
143,s58981,2
143,s47570,7
143,s8665,8
143,s41401,3
143,s88587,5
143,s145953,10
143,s20009,10
144,s12074,4
144,s53971,3
144,s20259,9
144,s38948,7
144,s50187,3
144,s158556,2
144,s43712,9
144,s45837,3
144,s117514,5
144,s76888,1
144,s7366,2
144,s106359,2
144,s14490,7
144,s152045,8
144,s89172,4
144,s56573,9
144,s44542,4
144,s77309,6
144,s52770,4
144,s56496,2
144,s159309,10
144,s159645,7
144,s38333,7
144,s34480,3
144,s132581,5
144,s127509,3
144,s59061,3
144,s21272,6
144,s47665,1
144,s95604,1
145,s52216,6
145,s42452,6
145,s149718,6
145,s74427,5
145,s16800,8
145,s96735,4
145,s119475,8
145,s113427,8
145,s153740,7
145,s56088,2
145,s134787,10
145,s12775,5
145,s26343,1
145,s146079,6
145,s139403,4
145,s143165,3
145,s62233,8
145,s55137,6
145,s51637,10
145,s108169,9
145,s120555,6
145,s56837,8
145,s59654,7
145,s46143,2
145,s103187,9
145,s91428,9
145,s64866,4
145,s36922,7
145,s24836,3
145,s116683,10
146,s167981,5
146,s131730,4
146,s22689,3
146,s168004,7
146,s160169,7
146,s112324,6
146,s34478,1
146,s28756,7
146,s164221,8
146,s149368,10
146,s8124,4
146,s88637,5
146,s17246,3
146,s8339,5
146,s170547,3
146,s125768,1
146,s47650,9
146,s45674,7
146,s16471,2
146,s85881,10
146,s147930,9
146,s14732,4
146,s59809,6
146,s138355,5
146,s60522,1
146,s24410,1
146,s6479,1
146,s143665,1
146,s134893,4
146,s102364,1
147,s370,7
147,s83039,1
147,s120943,6
147,s30329,1
147,s134632,4
147,s94061,8
147,s136534,4
147,s11958,10
147,s99481,9
147,s119338,10
147,s133390,1
147,s115203,3
147,s39586,6
147,s81554,5
147,s53434,4
147,s55258,9
147,s83531,6
147,s165443,5
147,s141595,5
147,s59456,3
147,s16365,1
147,s163268,1
147,s34563,6
147,s148352,7
147,s56413,5
147,s138519,9
147,s28799,7
147,s104486,2
147,s51415,9
147,s12432,9
148,s102560,2
148,s114883,6
148,s40487,5
148,s105153,1
148,s121017,1
148,s17618,2
148,s26096,7
148,s114812,9
148,s156128,1
148,s168999,7
148,s142695,6
148,s138001,1
148,s84524,4
148,s98888,8
148,s75908,3
148,s32932,9
148,s88707,9
148,s155867,7
148,s125385,7
148,s119218,7
148,s46828,5
148,s20954,4
148,s162930,4
148,s68977,3
148,s149350,9
148,s80881,7
148,s57363,9
148,s29652,8
148,s148470,7
148,s7467,9
149,s169961,10
149,s153609,1
149,s64211,2
149,s138090,6
149,s36955,1
149,s34704,2
149,s154184,4
149,s106115,3
149,s67185,4
149,s44537,9
149,s50533,9
149,s17499,2
149,s41647,9
149,s72356,4
149,s25616,4
149,s101827,4
149,s6552,3
149,s167139,8
149,s112598,7
149,s80860,7
149,s86777,6
149,s17551,3
149,s62254,4
149,s37342,6
149,s29330,8
149,s109850,4
149,s37045,4
149,s76102,10
149,s76382,10
149,s48595,3
150,s133290,3
150,s35795,1
150,s120192,10
150,s145095,4
150,s66360,5
150,s55957,9
150,s102939,4
150,s35081,4
150,s84276,4
150,s158801,4
150,s100551,1
150,s52860,1
150,s36847,1
150,s141431,10
150,s121323,3
150,s17833,7
150,s45094,1
150,s73451,7
150,s40971,6
150,s76056,2
150,s129712,10
150,s138072,7
150,s73077,2
150,s95403,2
150,s139499,7
150,s146665,10
150,s6265,6
150,s89917,6
150,s107721,9
150,s68536,10
151,s76738,9
151,s32749,1
151,s163229,6
151,s47190,5
151,s49399,2
151,s71418,3
151,s95746,2
151,s25153,5
151,s147055,10
151,s67927,7
151,s56230,6
151,s5104,8
151,s120392,6
151,s144130,4
151,s127320,8
151,s75094,3
151,s82078,2
151,s7869,7
151,s12010,9
151,s84409,8
151,s80908,6
151,s79619,1
151,s155168,8
151,s86163,6
151,s133449,5
151,s162181,7
151,s2410,1
151,s140909,1
151,s36896,6
151,s107465,7
152,s42544,6
152,s168415,6
152,s14042,9
152,s9161,6
152,s31690,7
152,s154619,3
152,s58897,9
152,s163974,1
152,s71485,9
152,s151680,6
152,s68755,8
152,s160891,10
152,s19577,1
152,s117173,6
152,s168537,8
152,s30137,4
152,s15991,9
152,s149994,2
152,s71349,2
152,s79359,7
152,s65796,9
152,s53964,2
152,s109357,9
152,s120206,10
152,s169694,6
152,s90625,3
152,s147599,6
152,s130637,5
152,s80968,3
152,s124015,4
153,s20344,7
153,s150938,4
153,s71749,1
153,s81073,1
153,s28638,4
153,s150585,7
153,s14582,10
153,s74791,4
153,s50194,8
153,s43524,9
153,s91458,2
153,s66822,6
153,s141104,6
153,s140829,2
153,s95202,1
153,s37931,3
153,s83957,8
153,s57658,6
153,s156282,1
153,s91311,2
153,s162669,1
153,s2459,2
153,s15372,1
153,s145794,9
153,s57583,7
153,s112747,6
153,s1552,7
153,s29424,1
153,s24011,9
153,s113129,10
154,s159166,2
154,s17153,9
154,s56433,2
154,s60278,8
154,s115250,9
154,s71212,8
154,s83328,5
154,s73709,3
154,s10745,2
154,s123364,4
154,s75314,1
154,s60081,2
154,s90292,9
154,s108686,7
154,s55556,9
154,s77259,9
154,s86148,3
154,s72991,7
154,s29791,9
154,s134595,7
154,s144405,10
154,s45150,4
154,s3367,7
154,s18463,4
154,s156280,6
154,s42731,3
154,s64679,8
154,s131739,9
154,s33276,8
154,s161760,8
155,s69331,3
155,s11643,4
155,s13178,5
155,s47774,4
155,s131919,8
155,s33088,9
155,s110579,2
155,s83215,10
155,s33285,5
155,s120236,6
155,s101873,2
155,s37221,9
155,s132498,5
155,s155133,1
155,s48748,6
155,s6078,1
155,s13894,10
155,s120729,10
155,s105417,3
155,s133062,6
155,s93942,10
155,s161194,9
155,s79286,7
155,s118011,7
155,s35298,7
155,s109311,4
155,s21519,1
155,s64142,5
155,s61178,5
155,s112884,2
156,s13204,9
156,s1948,3
156,s110965,4
156,s149359,4
156,s156032,6
156,s25263,3
156,s132297,9
156,s105892,10
156,s160324,10
156,s8013,5
156,s59735,7
156,s134276,7
156,s144432,4
156,s57580,9
156,s95141,4
156,s10048,5
156,s144054,3
156,s154453,10
156,s116900,5
156,s161193,9
156,s102885,10
156,s154280,6
156,s147833,2
156,s55122,5
156,s140499,8
156,s143860,4
156,s89775,5
156,s62490,2
156,s160841,8
156,s18249,6
157,s110818,4
157,s166522,2
157,s68804,2
157,s54206,9
157,s47396,6
157,s163498,1
157,s89587,9
157,s163317,5
157,s112763,4
157,s13497,9
157,s33841,4
157,s105376,1
157,s146787,8
157,s99076,8
157,s65147,9
157,s22719,3
157,s143173,7
157,s168146,2
157,s37195,9
157,s35977,2
157,s73832,1
157,s18864,10
157,s163396,3
157,s68965,2
157,s95702,7
157,s120507,5
157,s166555,3
157,s118120,2
157,s13886,1
157,s33608,7
158,s18214,9
158,s12720,6
158,s82318,8
158,s30332,4
158,s88691,4
158,s138138,6
158,s13126,5
158,s65539,4
158,s8436,4
158,s139628,6
158,s131378,8
158,s158493,8
158,s13415,8
158,s62889,8
158,s139942,1
158,s74014,6
158,s167408,5
158,s91931,5
158,s84596,7
158,s114203,4
158,s43361,10
158,s140157,4
158,s67984,8
158,s56756,9
158,s64874,2
158,s21593,2
158,s19144,1
158,s109259,8
158,s8800,9
158,s48751,8
159,s151917,9
159,s104400,9
159,s12269,3
159,s43089,5
159,s108551,3
159,s51587,10
159,s157370,4
159,s38301,7
159,s154365,7
159,s120724,5
159,s25877,4
159,s15508,8
159,s42299,4
159,s11888,2
159,s149325,4
159,s134262,9
159,s154582,10
159,s15413,9
159,s63790,7
159,s110425,10
159,s2484,1
159,s132161,8
159,s1565,5
159,s83325,6
159,s132018,2
159,s153153,2
159,s142492,1
159,s122940,5
159,s14745,6
159,s146228,6
160,s166852,8
160,s107242,9
160,s2094,9
160,s31319,1
160,s34694,2
160,s92089,3
160,s140608,8
160,s3835,1
160,s115352,8
160,s7318,3
160,s153970,8
160,s129497,3
160,s21755,6
160,s45109,6
160,s127856,10
160,s43878,4
160,s60650,1
160,s56999,1
160,s57728,3
160,s129348,10
160,s61693,10
160,s55942,7
160,s62610,7
160,s73584,10
160,s125032,4
160,s129915,7
160,s161040,3
160,s162924,6
160,s19575,8
160,s161859,9
161,s167134,9
161,s53903,8
161,s133365,5
161,s47480,1
161,s95456,2
161,s111326,1
161,s81687,1
161,s125320,10
161,s100294,8
161,s87023,9
161,s165919,8
161,s94410,4
161,s93461,9
161,s102988,6
161,s12565,8
161,s114931,10
161,s116701,8
161,s33498,8
161,s110047,10
161,s58159,4
161,s56776,9
161,s32373,2
161,s149141,1
161,s98666,3
161,s89955,5
161,s35276,6
161,s47906,5
161,s81457,9
161,s100497,7
161,s161645,7
162,s112745,2
162,s30484,8
162,s22266,2
162,s67416,2
162,s26259,8
162,s49748,5
162,s52716,6
162,s81172,5
162,s52948,1
162,s94656,3
162,s119438,1
162,s28162,1
162,s95709,9
162,s156634,1
162,s157852,10
162,s70596,2
162,s116592,10
162,s100821,4
162,s11009,9
162,s136049,10
162,s62875,7
162,s94005,3
162,s163309,7
162,s157600,6
162,s146947,2
162,s75087,6
162,s103641,10
162,s133324,1
162,s34742,1
162,s67933,9
163,s146744,1
163,s29188,1
163,s129275,7
163,s78296,2
163,s33985,6
163,s72909,8
163,s112652,1
163,s145946,4
163,s128336,4
163,s92461,6
163,s119413,4
163,s128691,10
163,s34227,10
163,s158407,6
163,s88609,3
163,s136952,6
163,s160706,8
163,s113663,6
163,s10430,6
163,s8562,6
163,s36652,4
163,s109186,6
163,s74771,4
163,s162237,1
163,s136680,7
163,s1055,8
163,s128231,2
163,s163000,4
163,s69698,9
163,s13963,1
164,s42376,1
164,s107677,5
164,s15332,7
164,s30105,7
164,s52096,1
164,s136817,2
164,s2526,7
164,s160976,9
164,s169616,9
164,s161787,8
164,s39586,7
164,s156244,1
164,s59532,10
164,s109086,2
164,s103913,1
164,s9111,3
164,s96391,1
164,s116218,1
164,s97551,2
164,s53728,8
164,s78434,3
164,s11675,8
164,s56524,9
164,s7425,9
164,s98299,2
164,s123762,4
164,s46377,8
164,s157210,1
164,s74755,5
164,s14175,7
165,s75662,3
165,s40504,1
165,s22346,6
165,s22199,3
165,s165236,3
165,s57021,5
165,s139268,8
165,s29102,6
165,s62179,7
165,s142030,3
165,s164497,4
165,s24677,2
165,s37829,4
165,s84886,7
165,s84176,4
165,s138524,2
165,s154282,2
165,s69626,8
165,s13000,4
165,s53666,9
165,s12518,9
165,s151499,3
165,s36289,8
165,s13917,5
165,s62299,6
165,s24709,3
165,s15514,6
165,s19511,4
165,s59310,4
165,s154030,4
166,s15156,3
166,s310,9
166,s11069,2
166,s69556,9
166,s156956,8
166,s90618,5
166,s38829,1
166,s105713,6
166,s111689,5
166,s166418,4
166,s134739,3
166,s165103,9
166,s113577,3
166,s168013,2
166,s160772,10
166,s49224,8
166,s22981,4
166,s56714,10
166,s3061,9
166,s37096,9
166,s40365,9
166,s85520,1
166,s105655,5
166,s159201,9
166,s165847,4
166,s144021,9
166,s2801,6
166,s64122,3
166,s147078,3
166,s43517,9
167,s218,5
167,s114438,4
167,s54762,1
167,s98791,9
167,s116328,7
167,s99410,7
167,s152904,10
167,s136538,1
167,s110445,6
167,s100851,4
167,s78489,5
167,s131364,3
167,s120368,3
167,s101854,7
167,s46846,10
167,s166331,8
167,s124055,3
167,s14599,7
167,s25279,7
167,s71991,10
167,s38451,9
167,s91680,6
167,s17422,7
167,s34126,9
167,s64492,8
167,s147830,7
167,s78826,6
167,s44487,6
167,s52262,4
167,s24652,8
168,s20666,4
168,s107351,4
168,s81256,3
168,s42353,7
168,s152015,8
168,s102737,10
168,s36467,9
168,s132748,6
168,s117864,4
168,s38021,8
168,s91306,6
168,s71410,7
168,s41950,10
168,s14886,8
168,s35913,2
168,s95344,3
168,s164565,6
168,s135277,5
168,s47374,4
168,s33723,1
168,s48463,9
168,s158128,5
168,s15964,8
168,s118983,4
168,s30145,7
168,s41063,1
168,s66334,3
168,s47149,2
168,s69586,7
168,s43256,6
169,s115212,2
169,s110402,3
169,s44208,3
169,s29091,6
169,s83066,6
169,s124857,5
169,s120717,7
169,s136260,1
169,s101000,8
169,s33550,3
169,s15699,3
169,s77620,7
169,s126530,7
169,s100027,7
169,s144256,1
169,s165224,10
169,s30890,5
169,s45420,8
169,s17286,5
169,s77993,4
169,s148502,7
169,s170174,3
169,s156631,6
169,s139057,3
169,s36256,5
169,s59010,6
169,s89804,10
169,s163094,5
169,s50104,2
169,s60999,2
170,s3955,6
170,s32433,3
170,s170014,1
170,s50807,5
170,s54131,7
170,s84202,9
170,s51406,7
170,s49414,1
170,s23056,8
170,s14085,10
170,s121506,4
170,s67160,10
170,s35383,3
170,s46646,8
170,s139750,6
170,s64504,5
170,s34948,4
170,s38096,3
170,s3427,4
170,s150409,2
170,s130522,4
170,s2359,8
170,s156722,5
170,s134670,7
170,s141490,4
170,s19119,4
170,s153446,4
170,s163204,5
170,s99935,6
170,s148310,5
171,s3595,3
171,s29976,9
171,s156966,6
171,s55422,4
171,s18289,7
171,s8103,5
171,s71851,4
171,s758,8
171,s1041,2
171,s21992,2
171,s35183,2
171,s81965,10
171,s151229,3
171,s168001,4
171,s100259,9
171,s160498,7
171,s65236,1
171,s142855,7
171,s136424,9
171,s158717,1
171,s54044,7
171,s104201,8
171,s108476,3
171,s28474,9
171,s49167,4
171,s44860,6
171,s129683,5
171,s162359,8
171,s114460,8
171,s136889,4
172,s124097,6
172,s25063,1
172,s64772,10
172,s78481,10
172,s153631,10
172,s33807,6
172,s100863,9
172,s125200,8
172,s134708,10
172,s15041,8
172,s9282,3
172,s55106,2
172,s111222,4
172,s158107,2
172,s79068,8
172,s3890,5
172,s34871,8
172,s58726,6
172,s40496,8
172,s44,3
172,s142523,2
172,s144273,7
172,s56303,5
172,s51097,2
172,s83579,7
172,s156769,3
172,s135269,2
172,s45581,2
172,s124858,3
172,s121780,4
173,s114547,3
173,s114709,1
173,s22241,5
173,s76491,9
173,s52926,1
173,s82623,8
173,s82995,6
173,s82998,10
173,s63515,9
173,s111111,7
173,s141503,3
173,s147109,8
173,s161178,7
173,s116685,6
173,s126020,3
173,s130140,10
173,s165456,3
173,s30527,9
173,s60309,1
173,s107918,3
173,s159608,9
173,s1958,7
173,s56651,8
173,s66193,1
173,s138758,4
173,s156281,10
173,s17232,1
173,s17097,6
173,s34772,8
173,s89224,2
174,s127930,3
174,s78931,7
174,s142114,5
174,s32063,1
174,s19601,1
174,s62754,1
174,s9040,9
174,s57324,9
174,s164364,9
174,s60822,7
174,s8457,1
174,s85946,5
174,s128024,2
174,s61666,6
174,s79193,9
174,s21149,4
174,s108220,4
174,s94147,2
174,s139762,2
174,s117772,5
174,s31505,10
174,s50720,7
174,s137235,5
174,s142864,7
174,s91826,3
174,s2313,2
174,s94184,4
174,s98052,2
174,s98547,9
174,s76180,10
175,s151204,9
175,s62704,7
175,s117957,8
175,s155504,4
175,s168020,4
175,s88836,10
175,s45256,8
175,s76483,10
175,s102895,9
175,s50359,6
175,s79750,10
175,s150676,3
175,s48481,2
175,s124633,10
175,s43883,4
175,s140513,7
175,s140800,4
175,s29221,5
175,s35551,6
175,s66440,6
175,s54125,1
175,s52807,4
175,s19490,3
175,s66024,6
175,s23536,8
175,s141806,4
175,s109995,4
175,s91126,6
175,s4862,6
175,s136091,10
176,s67334,10
176,s92931,9
176,s106724,2
176,s110128,7
176,s130476,4
176,s72882,8
176,s96586,9
176,s167020,7
176,s16400,5
176,s57272,10
176,s38391,7
176,s95264,4
176,s39530,8
176,s13363,6
176,s44476,9
176,s153571,3
176,s30202,7
176,s108068,5
176,s46195,1
176,s39443,1
176,s75083,5
176,s67031,7
176,s140214,9
176,s49773,3
176,s94707,8
176,s92075,1
176,s19409,9
176,s39915,4
176,s141166,8
176,s80879,7
177,s156151,5
177,s146788,4
177,s4040,9
177,s90919,4
177,s29894,5
177,s52851,8
177,s106855,1
177,s156903,4
177,s79410,8
177,s24408,2
177,s104529,5
177,s20478,1
177,s21126,1
177,s128895,2
177,s75519,4
177,s42363,8
177,s149030,3
177,s139130,10
177,s45408,7
177,s115246,10
177,s27799,7
177,s148412,8
177,s22814,10
177,s147765,6
177,s3643,2
177,s89577,10
177,s107722,3
177,s98276,9
177,s1827,7
177,s5803,9
178,s16340,8
178,s98404,7
178,s115774,2
178,s81853,4
178,s27212,4
178,s125716,2
178,s146137,1
178,s83244,4
178,s47020,2
178,s207,2
178,s76987,10
178,s9634,9
178,s931,3
178,s50223,9
178,s125678,4
178,s117994,2
178,s148464,2
178,s58832,2
178,s139405,2
178,s16917,9
178,s105453,3
178,s14716,3
178,s111836,9
178,s70614,9
178,s16463,5
178,s139515,6
178,s114169,5
178,s97293,9
178,s126502,5
178,s106618,7
179,s43825,6
179,s114785,10
179,s71148,7
179,s52575,9
179,s85582,4
179,s81733,4
179,s123034,5
179,s53461,8
179,s18511,3
179,s156570,7
179,s18918,7
179,s112846,5
179,s103473,6
179,s79181,3
179,s108250,9
179,s25886,2
179,s124247,7
179,s12663,3
179,s13003,2
179,s100144,5
179,s81703,2
179,s96206,5
179,s23010,10
179,s161772,10
179,s3700,3
179,s55507,5
179,s6970,10
179,s92595,6
179,s138274,7
179,s112845,3
180,s136799,5
180,s29878,8
180,s81812,2
180,s144668,7
180,s123118,9
180,s39053,2
180,s39362,3
180,s1428,4
180,s147451,2
180,s41458,4
180,s149027,10
180,s82506,9
180,s12334,5
180,s38723,9
180,s3094,9
180,s39507,9
180,s29744,5
180,s75836,7
180,s35853,2
180,s151528,5
180,s148227,3
180,s148008,4
180,s60100,8
180,s107992,1
180,s42614,9
180,s146843,8
180,s96851,3
180,s160800,1
180,s42540,1
180,s26943,8
181,s71368,8
181,s73364,7
181,s63970,3
181,s99376,8
181,s3212,10
181,s35668,5
181,s139515,5
181,s71273,1
181,s47616,3
181,s41384,4
181,s142249,2
181,s123295,10
181,s26178,9
181,s65294,2
181,s63043,2
181,s167258,3
181,s84533,6
181,s12042,6
181,s162227,4
181,s83984,7
181,s151158,5
181,s95003,2
181,s32708,4
181,s127299,3
181,s139488,10
181,s110915,9
181,s139080,9
181,s28778,1
181,s69967,5
181,s118522,4
182,s133509,6
182,s163946,8
182,s72157,4
182,s123690,6
182,s162040,9
182,s157556,9
182,s84156,1
182,s125127,7
182,s160236,3
182,s125304,7
182,s103623,1
182,s42084,1
182,s138482,10
182,s70112,6
182,s67943,2
182,s61298,1
182,s121116,8
182,s11294,4
182,s52606,7
182,s153232,8
182,s70604,1
182,s154138,2
182,s44439,9
182,s53341,7
182,s67505,2
182,s83967,2
182,s82221,1
182,s94816,5
182,s88104,2
182,s156772,2
183,s70793,2
183,s39561,10
183,s42344,9
183,s39025,10
183,s144293,7
183,s82810,7
183,s80605,8
183,s27902,8
183,s83574,7
183,s61534,8
183,s32074,7
183,s139948,1
183,s51335,9
183,s91214,2
183,s89615,6
183,s81383,7
183,s97477,7
183,s138346,4
183,s34056,2
183,s90605,3
183,s110850,10
183,s26838,5
183,s156966,1
183,s58282,10
183,s124371,4
183,s39035,4
183,s100098,9
183,s73313,1
183,s128319,3
183,s91332,5
184,s131118,8
184,s11784,5
184,s122457,1
184,s149020,7
184,s61423,6
184,s161041,2
184,s119160,10
184,s124194,2
184,s35757,8
184,s25271,4
184,s2534,7
184,s84811,4
184,s103922,2
184,s112970,10
184,s81786,1
184,s1856,10
184,s165806,6
184,s83677,4
184,s99737,6
184,s35817,5
184,s125196,3
184,s4043,3
184,s97558,7
184,s65038,4
184,s146830,4
184,s127731,2
184,s20925,10
184,s65084,4
184,s53134,9
184,s109228,10
185,s122589,1
185,s97111,3
